"spp","branch","age","temp","duration","treatment","EC.control","survival.control","EC.treatment","survival.treatment","survival_final","groupVar","season"
"PIPO",38,"n","50",1375,"50_1375_n",28.1877654717148,71.8122345282852,64.6180316586373,35.3819683413627,20.5963731094455,"50_n","spring"
"PIPO",39,"n","50",1375,"50_1375_n",11.3891617005681,88.6108382994319,61.6473389637912,38.3526610362088,11.2238463691368,"50_n","spring"
"PIPO",40,"n","50",500,"50_500_n",17.8766756032172,82.1233243967828,51.5965534718702,48.4034465281298,35.7318338986458,"50_n","spring"
"PIPO",41,"n","50",500,"50_500_n",19.746925730998,80.253074269002,46.8731324293285,53.1268675706715,47.0941343525215,"50_n","spring"
"PIPO",42,"n","50",500,"50_500_n",20.9925285652136,79.0074714347864,35.4480737018425,64.5519262981575,71.3619958745129,"50_n","spring"
"PIPO",82,"n","50",3170,"50_3170_n",8.97968737810562,91.0203126218944,76.0615771618656,23.9384228381344,-15.356853584937,"50_n","spring"
"PIPO",85,"n","50",2250,"50_2250_n",12.5041538714635,87.4958461285365,62.8341123592939,37.1658876407061,9.96412846167945,"50_n","spring"
"PIPO",86,"n","50",2250,"50_2250_n",14.8137242015365,85.1862757984635,64.908454248253,35.091545751747,7.95528770554108,"50_n","spring"
"PIPO",87,"n","50",2250,"50_2250_n",9.1288223673158,90.8711776326842,75.7906681495745,24.2093318504255,-14.8226628335796,"50_n","spring"
"PIPO",144,"n","50",3170,"50_3170_n",5.63267379648024,94.3673262035198,69.5178238095442,30.4821761904558,-5.96311212256121,"50_n","spring"
"PIPO",145,"n","50",250,"50_250_n",5.32820045024312,94.6717995497569,6.14231421215733,93.8576857878427,98.6540128931834,"50_n","spring"
"PIPO",146,"n","50",250,"50_250_n",6.3357885825176,93.6642114174824,5.77601824846885,94.2239817515312,100.93543288536,"50_n","spring"
"PIPO",147,"n","50",250,"50_250_n",5.89152984157949,94.1084701584205,12.2634569071343,87.7365430928657,89.4021316901618,"50_n","spring"
"PIPO",1001,"n","50",0,"50_0_n",0,100,0,100,100,"50_n","spring"
"PIPO",16,"o","50",3170,"50_3170_o",10.8386878791488,89.1613121208512,57.6965979900299,42.3034020099701,34.9669393091454,"50_o","spring"
