"pT","cT","temperature","nrmse","jackVar"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_7"
0.000227192405924336,0.000628029144183424,45,0.369445930920769,"PIPO_spring_n_8"
0.00120605821948555,0.00585702081805667,50,0.321479429091709,"PIPO_spring_n_8"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_8"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_8"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_8"
0.000116520952419489,0.00849753435908643,45,0.440732223772765,"PIPO_spring_n_9"
0.00120605821948555,0.00403701725859655,50,0.3645894286303,"PIPO_spring_n_9"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_9"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_9"
0.0892405373447419,6.89261210434967,65,0.382599923819215,"PIPO_spring_n_9"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_10"
0.00120605821948555,0.00585702081805667,50,0.368985034329182,"PIPO_spring_n_10"
0.00894000223508263,0.00585702081805667,55,0.260181855779622,"PIPO_spring_n_10"
0.0188980023291363,0.509413801481639,60,0.357925779023084,"PIPO_spring_n_10"
0.0892405373447419,6.89261210434967,65,0.3935357508043,"PIPO_spring_n_10"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_11"
0.00120605821948555,0.00585702081805667,50,0.339362907377815,"PIPO_spring_n_11"
0.0111048785564535,0.00585702081805667,55,0.247499709554466,"PIPO_spring_n_11"
0.0188980023291363,0.509413801481639,60,0.349739046001921,"PIPO_spring_n_11"
0.0892405373447419,6.89261210434967,65,0.3935357508043,"PIPO_spring_n_11"
0.000227192405924336,0.000628029144183424,45,0.357460032149773,"PIPO_spring_n_12"
0.00120605821948555,0.00403701725859655,50,0.3645894286303,"PIPO_spring_n_12"
0.0111048785564535,0.00585702081805667,55,0.2377079022828,"PIPO_spring_n_12"
